Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD59,OUT013,1416.447336165154
FDQ10,OUT017,2851.851618446576
FDW45,OUT035,2499.4942778233044
NCK30,OUT049,4103.267211848546
FDU31,OUT018,3266.0112794903334
NCQ17,OUT019,524.9392835357462
FDN01,OUT017,2987.0350930365803
FDZ19,OUT049,2913.280203244325
DRG37,OUT017,2610.9995027084315
FDE32,OUT045,598.20847121471
FDO34,OUT049,2750.069079114813
FDM04,OUT019,-1019.320129873116
FDZ25,OUT049,2856.0317598033653
FDU08,OUT049,1735.1847213884016
NCW30,OUT045,3996.9190826479594
NCM18,OUT013,1022.3533083182235
FDS22,OUT035,876.6405604400127
NCH18,OUT017,3983.627632201336
FDC23,OUT013,2911.496939555107
FDY46,OUT013,3012.2024908804738
NCU06,OUT046,3585.7979980862924
FDX57,OUT045,1525.0690926968164
FDX36,OUT027,5080.021796950308
FDL16,OUT045,666.2325820777708
FDT16,OUT010,2243.30357004336
FDN16,OUT018,1440.8090580303124
FDC03,OUT046,2947.5099777593678
DRF60,OUT013,3931.323554857955
FDS27,OUT027,4668.914793235387
FDP33,OUT010,2019.194303511917
FDJ36,OUT018,1271.2965157434514
NCR42,OUT013,576.1086541640241
FDV14,OUT017,1474.4716222299598
NCP42,OUT035,3227.864228955589
FDB50,OUT027,2753.5439903729407
NCC30,OUT027,4274.125725894399
FDA23,OUT018,1400.1972441710745
FDW16,OUT017,1630.1895630499644
FDQ52,OUT010,1980.0046819677377
FDB58,OUT049,2411.3124364899454
NCP29,OUT049,1045.2224349692758
NCM05,OUT045,4087.570627337051
FDO25,OUT013,3499.7014944368266
NCM54,OUT046,2003.1369828547101
NCL54,OUT046,2714.393309007471
FDL39,OUT010,947.4481682965793
FDF53,OUT018,2653.590605610672
NCQ42,OUT035,2088.9914968259864
FDF58,OUT013,1078.3281321228294
FDZ04,OUT035,1187.3407949946784
FDE26,OUT019,380.8665133557938
FDS60,OUT017,2991.384995198732
FDV58,OUT017,3238.3643749847906
FDM04,OUT045,801.507733932137
FDE08,OUT035,2532.35679772413
NCB43,OUT049,3017.4204694554974
FDU11,OUT010,20.029123777647328
FDF22,OUT019,1457.009397449773
FDE24,OUT013,2244.962371750404
DRJ49,OUT046,2080.122181100896
NCQ53,OUT035,3872.7844946805526
NCL41,OUT013,642.9134722748661
FDR22,OUT013,1868.8687374031906
FDH04,OUT035,1673.4443446752678
DRH15,OUT045,676.7178582276456
FDY40,OUT049,935.8619806479167
NCI17,OUT035,1693.9810259432916
NCC18,OUT013,2804.3518497959913
FDY28,OUT027,4860.641832444189
FDB45,OUT027,3208.7601409198037
NCL30,OUT018,1760.4695546562934
FDM10,OUT017,3485.247238322827
FDH22,OUT027,3504.857370358707
NCZ53,OUT017,3136.5809009687287
NCI18,OUT013,3566.501761711802
FDH14,OUT027,3802.8447397958603
FDR36,OUT027,2240.78656549834
FDW01,OUT045,2346.3708981769705
FDK02,OUT027,3404.530518417807
FDJ02,OUT018,2157.45390684893
FDU55,OUT013,4235.69568936697
NCV18,OUT027,2814.3380935214814
FDH14,OUT018,2024.1629979657
FDZ37,OUT045,1405.5125895982876
FDX49,OUT049,3816.881549384223
NCD43,OUT046,1562.7591973855326
FDZ07,OUT013,1139.5344955787002
FDK43,OUT035,2208.4198726936593
FDR32,OUT018,3476.4617291251816
FDT39,OUT013,2564.174980321063
NCV54,OUT017,2024.9829523049473
FDF38,OUT018,508.6108978726045
FDV60,OUT046,3147.6967314699123
FDH44,OUT027,3889.3171386319727
FDS21,OUT046,1007.6210498670075
NCL41,OUT045,592.8584537239328
FDM46,OUT017,1612.2330210780597
FDU27,OUT045,789.1953894908036
NCJ54,OUT017,3790.6818179842226
DRG51,OUT018,2367.6395492756837
NCA29,OUT019,786.3161812729936
FDR47,OUT045,3018.595916974159
NCL19,OUT027,3737.91683619823
DRG01,OUT049,1328.8678731221853
FDG10,OUT046,962.684607873264
NCV05,OUT049,2510.89981621972
NCH18,OUT019,1934.900506049353
FDV14,OUT018,1112.8247696013
DRJ23,OUT035,3135.534068828416
DRJ11,OUT046,2914.6919564575333
FDZ03,OUT017,3068.2885140662324
FDI27,OUT010,-1169.5703249781227
FDJ14,OUT018,1133.6255547484698
FDU32,OUT017,2110.7628903464874
FDD47,OUT027,4238.771301192704
DRF36,OUT035,3173.3392462643415
FDM21,OUT046,3981.507254011355
FDV10,OUT018,500.3765785415301
FDH60,OUT018,2892.583163363649
FDX47,OUT010,630.0488461278696
FDT19,OUT019,792.0729913617777
FDO11,OUT045,3956.7017152621474
FDH24,OUT027,4012.6070138564082
FDL02,OUT018,1526.5618818226615
FDB02,OUT049,2941.8275261700446
FDA43,OUT046,3133.1635462007007
FDG52,OUT045,681.3855028340167
DRC12,OUT013,3071.2344886120336
FDY37,OUT018,2080.502264450126
NCU18,OUT045,2146.754400091237
FDU09,OUT035,1090.9742666016332
DRJ25,OUT027,2277.529397957975
DRE12,OUT018,1571.1948480505735
DRL47,OUT017,2093.153074253663
DRK01,OUT046,1610.254725871515
FDC22,OUT019,1137.5957138108622
FDG44,OUT013,972.9915063729725
FDW04,OUT035,2264.7904249915127
FDK09,OUT049,3683.566253527847
NCN43,OUT035,2089.46666656089
FDG04,OUT049,3071.7142110389823
FDH32,OUT010,-356.26738312673433
DRI47,OUT017,2420.712294113954
DRE15,OUT013,1244.1868942863885
FDY11,OUT035,1300.9859342925133
FDO60,OUT049,832.8551992416049
FDQ20,OUT018,499.6694631785738
FDO57,OUT027,4031.8006550705945
FDT14,OUT019,-12.887013212384545
FDA57,OUT049,749.2362704792379
DRN35,OUT017,691.1916698051407
FDJ03,OUT046,798.2895320841462
FDX28,OUT017,1739.8725969850875
DRE25,OUT045,1382.8471096632927
FDR09,OUT046,4084.119666778736
FDB23,OUT035,3785.5382491569526
FDO08,OUT045,2613.3978101898756
FDQ23,OUT049,1736.7472864483552
FDW04,OUT013,2179.351167159035
DRK13,OUT010,1202.5047445542446
NCL17,OUT027,3659.5531298792484
FDY21,OUT035,3205.8052722329385
FDJ38,OUT027,4546.117819750546
FDA37,OUT019,167.79165410883206
FDV43,OUT013,842.0021695481566
FDL36,OUT046,1460.2378004974864
FDD53,OUT045,598.09295984708
FDZ19,OUT010,921.1294421031528
FDV21,OUT045,1901.0962782851298
NCL54,OUT018,2496.678325198966
DRI47,OUT027,3758.466469427941
DRG03,OUT049,2524.9335823950983
FDG21,OUT013,2596.362609491322
FDW03,OUT018,1521.5135620771362
NCI55,OUT046,1895.1185199732472
DRC36,OUT019,926.0969899018407
FDH22,OUT017,2084.720093774495
FDV20,OUT045,2044.8601524187388
NCU41,OUT027,4533.115694575498
FDN46,OUT027,3169.2434736065275
FDK50,OUT045,2515.153203103284
NCA05,OUT027,3828.6836862428017
DRH01,OUT018,2509.226934612541
FDT08,OUT018,2194.5285868300844
FDM08,OUT018,3403.1951140947704
FDZ07,OUT035,1212.422023188886
FDS22,OUT017,907.8447367212573
FDV35,OUT027,3984.7275608416767
FDI28,OUT010,-656.8527102720195
FDW58,OUT027,3208.7858466772714
FDT52,OUT045,3840.1397247034884
FDY34,OUT046,2627.4716631228107
FDR10,OUT046,2533.35136452239
FDK57,OUT017,2041.4372980384023
FDR02,OUT027,3199.096790065633
FDX49,OUT046,3731.9701111733584
FDQ20,OUT046,706.426457945958
DRK23,OUT045,3875.0296635306036
NCW06,OUT046,2993.136576539673
FDR31,OUT017,2549.7447264083903
NCE43,OUT013,2711.6872914685473
DRO59,OUT027,2689.0835629491257
FDN09,OUT049,3953.4306603402183
FDR11,OUT046,2587.4424841097302
FDO57,OUT013,2617.6394004952126
NCX18,OUT017,3228.0793928055286
FDB05,OUT018,3699.0770669974445
FDQ08,OUT018,837.3881603800662
NCG43,OUT035,1624.8736530916442
FDJ56,OUT013,1725.4389149775093
FDA13,OUT010,-1316.5643568017622
FDO56,OUT017,2078.219398249838
FDB37,OUT018,3624.0357855838683
FDZ02,OUT018,1314.627991284782
FDQ24,OUT046,3943.1610317805153
FDM16,OUT013,1300.9005537029818
FDU35,OUT049,1704.2527350940327
FDT35,OUT035,2885.2973212427933
NCX30,OUT049,3983.3075624096095
FDG04,OUT017,3108.7564886575665
FDI12,OUT035,1577.4053285248706
FDE35,OUT035,1175.9120585884548
NCP14,OUT027,3146.061181550641
NCY53,OUT045,1666.8620220837395
FDP49,OUT017,1134.5067348855152
FDQ04,OUT017,822.7506707290345
FDM39,OUT035,2950.6385250858343
FDO58,OUT019,678.5474843408938
FDC56,OUT017,2075.5317870678746
NCQ54,OUT046,2620.1642694953816
FDV10,OUT027,2214.7250410767792
NCK17,OUT046,639.1376664914471
NCF55,OUT027,2070.7328201801524
FDV33,OUT013,4207.255667543892
NCH29,OUT019,-364.0655614843895
FDA37,OUT027,3539.7727912712126
FDH46,OUT018,1429.2495875223196
FDS25,OUT035,1956.5502359070013
FDH04,OUT027,2972.0529910589835
FDX52,OUT046,3056.6546674330634
NCD42,OUT017,738.6165089495214
FDW47,OUT017,2098.1510858666265
FDL25,OUT027,3073.224217361722
NCJ06,OUT010,-23.081594855617823
FDY09,OUT013,2818.2323699547646
FDS40,OUT046,608.1826142625632
FDH41,OUT017,3533.809568406432
FDG38,OUT035,1568.0092375873892
FDU03,OUT027,4421.726000610319
FDV20,OUT046,2106.9475899903055
DRB13,OUT045,2992.2366127116743
NCQ30,OUT013,1962.4067458487689
NCH06,OUT013,3911.6392815975796
FDU50,OUT018,1574.9464675422798
NCO42,OUT019,391.86093298292076
FDW09,OUT018,1086.139508621195
FDH04,OUT013,1566.0414328638426
FDC21,OUT045,1733.7791625788736
FDL21,OUT049,794.0474404978202
FDM46,OUT010,-456.04060821339635
FDT22,OUT019,-945.5413836577432
FDB28,OUT035,3250.1060177004547
FDI12,OUT018,1226.5091729971205
FDA28,OUT045,1971.7860574487177
FDF59,OUT013,2110.9157604878233
FDM45,OUT027,3460.4876728178897
FDQ56,OUT017,1511.6667188148745
FDR46,OUT049,2390.7312877118784
FDT01,OUT013,3458.8646077318726
FDD16,OUT027,2696.226211425374
NCU30,OUT010,622.520439712182
FDM40,OUT010,337.2247729933388
FDI56,OUT035,1689.8443226103263
NCS30,OUT013,2066.700428598775
FDU08,OUT017,1770.6432903820316
FDX51,OUT027,4661.50601931028
FDA43,OUT045,3089.8958890648582
FDX59,OUT010,-1335.2198251234145
FDC37,OUT018,1475.949349237407
FDP58,OUT013,3510.150750275583
NCY42,OUT035,2399.0222577558866
FDF21,OUT018,2860.212985629371
FDU10,OUT027,2148.9570655392117
DRL47,OUT018,1722.0938715503096
FDA58,OUT018,3528.4743579667775
FDJ22,OUT049,3063.3380601448225
FDK50,OUT046,2479.7081282965264
FDO38,OUT035,1419.7007710480816
DRF60,OUT035,3944.523159171479
NCZ42,OUT019,1825.050581439516
FDD35,OUT049,2003.1834565709703
FDL25,OUT045,1506.8738502755343
FDJ16,OUT013,987.6960040565302
DRK59,OUT049,3772.781953730754
FDI50,OUT046,3696.130885097534
NCB19,OUT045,1290.975405859394
DRI37,OUT035,1111.9800923961623
FDA14,OUT027,3796.8181239429646
FDC08,OUT018,3447.316715543572
FDS45,OUT046,1690.8852521870126
FDI21,OUT049,1149.1049271836303
DRJ47,OUT035,2884.489134172367
DRE37,OUT027,4475.621742820331
FDT55,OUT018,2366.7824335416344
NCG42,OUT027,3520.404400956416
FDA31,OUT049,2852.6954820134024
NCW42,OUT046,3478.539908291643
FDF50,OUT017,3231.762386421603
FDK56,OUT049,3092.7111621859476
FDX10,OUT035,780.159879595886
NCK07,OUT027,4067.908186071613
FDZ49,OUT017,3683.8503647689968
FDR33,OUT013,1800.497898880823
FDO44,OUT018,1596.8139730602143
FDA20,OUT046,2993.751716367932
NCL30,OUT045,1931.8204211041152
FDI05,OUT019,-685.3750940237464
FDQ12,OUT018,3396.3734597673483
FDH47,OUT017,1721.0804121370775
FDH34,OUT018,2710.2601969811503
FDF29,OUT046,2118.9919999229637
FDG40,OUT018,339.1387848527727
NCE18,OUT017,4050.1357163742655
FDP21,OUT010,1118.8366801463947
FDY50,OUT013,1435.8126511197843
FDB36,OUT049,2211.223420614603
NCZ29,OUT049,2103.1825240601747
FDU20,OUT018,1755.7096257229048
FDO56,OUT013,2035.3144198066686
FDW31,OUT049,3316.188245664677
DRH59,OUT013,1238.9399813833306
NCB30,OUT017,3237.459532547932
FDK43,OUT027,3569.4560085180365
FDW43,OUT045,3642.4246956588704
NCL19,OUT017,2367.015045228388
FDJ27,OUT046,1651.2742754156893
FDC45,OUT046,2805.559180469403
FDY40,OUT035,1017.6386290585608
NCM41,OUT035,1614.0449819930136
NCK18,OUT019,700.2023540724213
FDP37,OUT049,2214.8741852336207
FDA27,OUT027,5528.409493250104
NCX30,OUT035,4040.893608976558
FDR09,OUT017,4179.364714304225
FDG08,OUT027,4296.902982078707
NCU30,OUT013,2658.351922936349
FDB16,OUT017,1502.3921909306855
FDM16,OUT017,1359.5030943156216
FDC48,OUT013,1396.148067541776
NCF18,OUT046,2959.522909343583
FDU46,OUT018,1059.3426245304772
FDH41,OUT018,3159.6254299873335
NCN42,OUT010,377.53054476233456
FDU49,OUT046,1452.9486277479327
FDB20,OUT027,2795.122894267132
FDG50,OUT019,-435.1105278158525
FDW20,OUT045,1923.4993138287873
NCO55,OUT049,1814.8960304984219
FDX48,OUT046,2490.4145992383346
FDU48,OUT046,2106.375322772709
FDR48,OUT019,505.8786137987297
FDK27,OUT013,2070.389294002715
FDT35,OUT013,2754.375406511009
FDN12,OUT049,1852.6441666140126
NCE31,OUT019,-1288.13050688483
FDL21,OUT017,843.636613643733
FDV56,OUT017,1932.4099718130851
FDR16,OUT017,3562.1624655711003
NCP41,OUT049,1825.6455361621652
FDJ27,OUT013,1756.985547616339
FDA07,OUT017,2179.2411859890785
FDK55,OUT049,1561.7181794855878
FDM33,OUT049,3571.9100578637926
FDY46,OUT046,2939.4396312189
FDD36,OUT046,1880.2617067962674
FDB12,OUT027,3156.7680025901805
FDF28,OUT019,149.1595856722297
NCE07,OUT019,365.67192992425726
FDW50,OUT027,4065.407724414883
NCW18,OUT017,3846.4688923291014
NCJ17,OUT019,-570.414018575173
DRZ24,OUT010,-7.551714715288654
FDS07,OUT035,2048.555963460026
NCW05,OUT010,-240.64501022478453
FDZ22,OUT018,1096.183722357559
FDK02,OUT046,1892.9601809712171
FDZ45,OUT027,4605.185556172498
FDL25,OUT046,1542.322715185354
FDS08,OUT045,2764.51851048954
NCZ42,OUT027,5194.359872199844
FDX57,OUT035,1732.8076246298065
FDF21,OUT046,3081.106808932347
FDJ56,OUT018,1372.0722828349699
FDX10,OUT013,688.4541968765636
DRG48,OUT035,2468.293444220277
DRN37,OUT046,2633.3760743382018
NCY41,OUT018,328.19112076850547
FDN28,OUT045,1621.692275573289
FDE34,OUT045,2786.473849291784
FDR10,OUT045,2523.040732704574
FDC32,OUT017,1661.8444782006688
DRG13,OUT046,2594.6555724300865
FDP59,OUT049,1826.0892622311567
NCT53,OUT010,631.8425102964202
FDL57,OUT027,5584.011871776509
FDN32,OUT010,1079.0890524132026
FDK09,OUT018,3349.502518652491
FDA52,OUT010,925.5531602686062
FDC57,OUT049,3240.769954651638
FDI09,OUT035,4088.6827125350774
NCB07,OUT046,3086.101886002935
FDP26,OUT035,1746.706151369358
FDP40,OUT027,3317.905929446436
FDL15,OUT013,2513.087636458582
FDV07,OUT046,1823.418599395025
FDS03,OUT017,1220.608867061289
FDE50,OUT049,3096.286937170936
FDQ15,OUT017,1463.7707089253495
FDQ33,OUT010,452.30948522957533
FDT22,OUT013,990.3552991109466
DRO35,OUT035,1992.7247744245594
FDJ41,OUT049,4160.2041046379345
FDQ27,OUT035,1907.770088557738
FDC26,OUT017,1928.3149865551986
NCF43,OUT027,3744.280005163441
NCR50,OUT035,2562.5589554700455
FDE39,OUT018,1638.946810742449
FDN49,OUT027,2251.835829650233
DRG11,OUT035,1831.5154327590421
NCA18,OUT049,1933.091697974111
FDM36,OUT018,2542.048911581777
FDW32,OUT017,1585.3876912174062
NCQ18,OUT010,-391.49984132354484
FDX14,OUT027,2671.466038892423
FDD46,OUT017,2531.763033579857
FDI34,OUT019,1792.9989805857085
NCJ17,OUT035,1491.655018798021
FDB52,OUT035,4179.993905228751
FDV55,OUT018,2027.7678490419764
FDC57,OUT046,3107.2234356713006
FDB29,OUT046,1858.4694109195325
NCO43,OUT035,1741.614122815588
FDG44,OUT045,827.1390514856951
FDJ34,OUT045,1960.513318808742
FDH40,OUT049,1448.1318847891616
NCD07,OUT027,3248.4834536568305
FDB41,OUT017,912.2986814507565
FDH47,OUT018,1332.0895244579124
DRK37,OUT035,3246.829751457959
FDM25,OUT019,1011.2952207842586
NCX06,OUT045,2793.63239079784
NCS05,OUT017,2240.537767757287
FDS39,OUT045,2232.6757874944947
FDC47,OUT027,5054.414111328173
FDG20,OUT013,2968.6784544481225
DRL23,OUT017,1800.6277323695256
FDY33,OUT013,2601.3378853853396
NCH18,OUT045,3755.687140769467
FDX47,OUT035,2685.4150107102687
NCB06,OUT045,2432.6267863220996
FDP36,OUT049,960.0950185091963
FDW44,OUT018,2590.0329821041805
NCU41,OUT018,2793.046004268149
NCS17,OUT046,1505.8162138167904
FDD46,OUT035,2602.6294702517616
FDE45,OUT017,3000.4869014740934
FDI09,OUT017,4060.176860042638
NCJ54,OUT010,1756.0431356891536
NCA29,OUT018,2475.425274995763
NCN41,OUT027,3433.4170026244205
FDY34,OUT035,2796.6528915563304
NCG55,OUT035,1978.526969729237
DRM49,OUT046,733.6050478171856
NCB42,OUT049,1930.3942141902264
FDE58,OUT045,1777.5223194626171
DRJ25,OUT013,874.827333798137
FDS47,OUT010,-523.5901437481712
FDY21,OUT049,3203.070494718403
NCI54,OUT013,1817.141367423259
FDO24,OUT017,2633.648731527654
FDY43,OUT035,2875.830993977394
FDF35,OUT018,1466.0892587875524
NCP29,OUT019,-898.5184604124111
FDN28,OUT027,3157.769546516927
FDJ50,OUT018,635.2862352928898
FDQ14,OUT027,3843.3494855736617
FDC37,OUT035,1892.6704355133384
FDN08,OUT046,1961.5365208082308
FDD04,OUT035,2302.6680911138806
FDW34,OUT018,3615.0680692715296
FDP04,OUT017,1191.9677622169584
NCG07,OUT017,3080.512506908435
NCN14,OUT018,2663.786986236222
FDJ16,OUT045,857.5217888278783
NCM42,OUT045,1642.3750281249422
NCF19,OUT046,769.469535044328
FDY21,OUT018,2856.4230788593745
FDY19,OUT035,2055.9925048254277
FDV09,OUT045,2303.7545324525017
FDA28,OUT013,2121.261213188551
FDC38,OUT018,1891.8413750415475
FDL28,OUT045,3604.3981973473624
NCH43,OUT049,3499.1089015276457
NCN53,OUT045,483.7210867074864
NCW05,OUT017,1829.375206812088
NCO30,OUT018,2688.511403352085
FDT04,OUT019,-1293.8647695229706
FDB27,OUT018,2840.225680868498
NCK07,OUT013,2690.139006760795
NCA53,OUT013,855.7141308420762
FDB33,OUT018,2365.8167286715984
FDU37,OUT017,1449.8896240571466
FDR13,OUT035,2045.9925326285845
FDE45,OUT049,2969.74306790355
FDV37,OUT017,3281.9548241776647
FDX44,OUT019,-400.84593519326836
NCL06,OUT017,4232.331416129317
FDJ28,OUT045,2947.718770893998
FDX55,OUT049,3604.7480191339964
NCK17,OUT018,424.53259650444284
FDH52,OUT035,1198.776185900319
FDN13,OUT027,3154.650025621703
FDK44,OUT018,2529.9850498295755
FDU16,OUT046,1338.5702983535768
FDZ07,OUT017,1182.3839583865968
NCN06,OUT027,4062.7142426309547
FDH02,OUT010,-403.8631816008856
NCW18,OUT045,3630.5052370341546
FDH57,OUT013,2190.686859822732
FDV35,OUT045,2396.877210015839
NCU29,OUT013,2364.0792177054973
NCP02,OUT046,1002.8155827555311
FDN44,OUT013,2677.8402783539395
FDX03,OUT018,564.9775935185573
FDR11,OUT010,633.640014687111
FDA36,OUT046,2929.743453292739
FDP58,OUT027,4906.9541267962195
FDH31,OUT045,1565.536734733938
FDH34,OUT035,3042.0062713515604
FDS13,OUT035,4322.071086588892
FDT01,OUT018,3195.879035874178
FDY09,OUT049,2883.732704382462
FDV33,OUT027,5592.497422608625
NCW29,OUT010,121.62642191615532
NCN17,OUT045,1530.858570333547
FDX01,OUT046,1882.8151379904148
FDL03,OUT049,3283.8047831298054
DRL59,OUT049,951.1982667161108
DRM11,OUT027,5592.212778790286
FDA43,OUT049,3262.0019458220513
FDZ56,OUT010,920.1030998646542
FDI44,OUT018,1057.4541725727545
FDB50,OUT013,1337.2642197257692
FDU15,OUT019,-1381.110641457175
NCJ19,OUT019,-1049.855379657025
FDD48,OUT013,1919.5930432594946
NCW42,OUT035,3626.5151878492907
FDL24,OUT017,2939.9009417254083
NCB30,OUT013,3175.711160512922
FDK25,OUT013,2838.142611160987
FDW28,OUT049,3184.956391535501
FDD47,OUT017,2884.3712437499917
FDK16,OUT019,-420.7764923534178
FDW37,OUT046,1465.977018970266
FDA48,OUT035,3648.9749667868477
FDA14,OUT017,2416.161261151625
FDV15,OUT013,1721.7996360882266
FDN22,OUT049,4094.0014575246128
NCD55,OUT045,582.555767804911
FDY43,OUT013,2774.71170934428
NCU05,OUT017,1403.5707368769772
FDF10,OUT035,2513.113342844104
FDR39,OUT018,2714.930993138248
FDG40,OUT013,624.9384560129708
FDZ28,OUT019,164.79831449661742
FDE02,OUT045,1361.0258768643096
FDU60,OUT049,2814.584140155569
FDM21,OUT013,4121.99314704921
FDV52,OUT019,-20.102868269001647
NCW06,OUT013,3078.447466010956
FDX36,OUT035,3753.4446572748
FDT35,OUT027,4229.383378282797
NCL19,OUT010,277.57120608627747
NCD31,OUT046,2579.2834846700107
FDE53,OUT019,-176.94619295708299
FDW58,OUT019,-191.39887711176107
DRF48,OUT046,2966.3818986229276
FDW57,OUT035,2962.882735059746
DRH13,OUT017,1843.1522992582302
FDT33,OUT013,2763.487185135389
DRK47,OUT027,5037.979804282872
FDY22,OUT010,360.1545259749157
FDC35,OUT019,1392.804184939036
FDO03,OUT013,3759.6466736514594
FDF24,OUT045,1283.613232834307
FDF56,OUT018,2703.8016118864525
FDD28,OUT013,997.4179140401072
FDG53,OUT027,3744.630001858648
FDO27,OUT019,-298.64519646714734
NCF54,OUT018,2462.0140669787534
FDC20,OUT027,2436.565032167943
FDU10,OUT046,648.4225746349905
DRA24,OUT018,2401.8155494509697
FDA02,OUT010,387.8134117608565
FDG10,OUT017,1095.638759290879
FDW39,OUT010,1001.4459121019225
FDP04,OUT019,-847.5568848968978
NCM55,OUT013,2985.5134578935103
FDG47,OUT045,4048.539929976506
NCU41,OUT017,3160.964600875272
NCK31,OUT017,963.0561322953215
FDZ46,OUT045,1665.4882641004888
FDU13,OUT027,3850.9397664843405
NCF19,OUT045,712.0962351409294
NCJ43,OUT013,2783.400987760643
NCJ05,OUT045,2351.9697904368495
FDS04,OUT027,3719.162967451918
FDX28,OUT010,-293.9556587738434
FDB41,OUT027,2273.6043625175153
FDG53,OUT046,2168.5662258556295
FDL15,OUT010,549.5858527553123
FDQ08,OUT049,1035.432422363613
DRN36,OUT013,1620.0308818726126
FDI46,OUT013,4053.4052490435356
FDG16,OUT027,4874.128792853595
FDV32,OUT013,1127.2620255438903
FDF44,OUT010,279.1365430016358
FDK04,OUT018,685.7469690633727
NCA41,OUT013,3119.5386890954146
FDD51,OUT017,800.5025973823774
NCZ53,OUT045,2905.4906798497514
FDP01,OUT027,4007.0550391887004
FDY25,OUT049,2993.7019994260654
FDB17,OUT018,2622.6250608044556
NCV54,OUT018,1646.0798957527509
FDJ32,OUT017,1202.8461696103138
FDA37,OUT049,2132.7703178703932
FDG35,OUT035,2940.2693192124893
NCM05,OUT018,3963.2696322613024
FDG45,OUT046,3418.5032219336927
FDH28,OUT013,739.3482228778182
NCE18,OUT049,4007.44758895724
FDH38,OUT045,1825.4200565903573
FDR56,OUT013,3287.8870725986726
FDH17,OUT027,3073.4568772015646
FDD39,OUT049,3504.3824410988154
FDB41,OUT049,900.4172247827858
NCR53,OUT046,3507.419555942658
FDX46,OUT017,1097.9303219894498
FDV28,OUT049,728.4124884191822
FDA08,OUT018,2481.651483782426
FDH45,OUT017,905.2077530851091
NCS38,OUT010,-133.65334403262386
FDD40,OUT010,1152.9341019898047
DRM59,OUT035,2567.843035209502
NCJ43,OUT018,2530.599219025635
NCN29,OUT013,879.5239433052714
NCC19,OUT045,2928.748495054682
FDR56,OUT035,3348.226153702569
FDZ43,OUT049,4011.474603390378
FDJ32,OUT010,-856.6219806078102
DRH03,OUT017,1573.099652343504
NCZ54,OUT035,2716.9423631454365
FDE26,OUT017,2458.9014819452377
FDS03,OUT045,991.1221114431864
DRZ24,OUT019,-65.59454467332671
FDO48,OUT027,5030.319578437306
FDW39,OUT049,2949.4757076676246
NCK05,OUT049,1027.0181252828922
NCK30,OUT017,4214.078846194734
FDT27,OUT018,3416.717786922638
FDS08,OUT019,973.8537790900168
NCJ19,OUT049,976.3485529786956
FDC58,OUT045,632.4093074221851
DRE37,OUT013,3041.961666313113
FDW02,OUT035,2177.54874961965
FDJ02,OUT010,504.2312147058085
FDX09,OUT045,2814.081561622397
FDT31,OUT010,1122.5389991098582
FDI24,OUT049,2922.696065653139
FDY09,OUT045,2716.047259370991
FDV28,OUT045,387.62017997059684
DRM47,OUT049,3105.6846934545256
FDT52,OUT019,2037.945400460529
FDI48,OUT018,681.1321744675427
FDY55,OUT017,4233.907160765572
FDU48,OUT013,2168.1600556824574
FDN25,OUT045,933.3967906863875
FDP20,OUT049,2167.8765422489832
FDJ15,OUT013,3008.2384862243207
FDD04,OUT018,1950.436530664816
FDY58,OUT045,3555.2192701500485
FDR37,OUT018,2776.3857207652673
FDF44,OUT013,2219.088199154762
FDD32,OUT045,1339.4383608275537
FDR57,OUT017,2649.193129217393
DRG39,OUT027,2336.229908752578
FDX15,OUT017,2674.7789615658717
DRN37,OUT045,2549.3172609557096
FDW40,OUT027,3787.0029092734735
FDB32,OUT049,1648.8391548445577
FDM40,OUT018,2029.7637704365834
FDE39,OUT027,3378.4257099258202
DRH49,OUT017,1455.4751468821398
FDT46,OUT049,900.0132363502728
NCF06,OUT035,4205.8270863719135
FDP07,OUT017,3283.1811321182145
FDC04,OUT013,3827.9506139772175
FDZ32,OUT017,1878.1521293245423
FDD50,OUT045,2617.467279250755
FDU56,OUT017,3114.6484629238685
FDV34,OUT017,1328.5860741684446
NCY41,OUT013,583.9439948457286
NCK18,OUT046,2598.373057204055
DRH25,OUT049,951.1574718916083
FDT57,OUT046,3752.3730864016147
FDV56,OUT018,1566.0491853162223
FDV12,OUT045,1525.5066128429203
FDN52,OUT017,1575.296679892727
FDX38,OUT035,938.8950703433829
FDE47,OUT018,1731.6147991137425
NCO07,OUT013,3408.0426652629467
FDV09,OUT027,3874.8592624928583
FDZ23,OUT019,1081.5157470634572
DRH51,OUT018,1130.9887307824529
NCY54,OUT045,2531.9174138791077
DRG49,OUT013,3959.231521156017
NCC19,OUT049,3116.5418097501533
NCV53,OUT045,3734.555353963424
FDZ47,OUT019,-218.76199499854965
NCO26,OUT018,1561.8559097410418
NCP02,OUT045,888.8831316087542
NCW30,OUT018,3852.245594474449
NCN55,OUT046,3785.8093354884727
FDB20,OUT010,-643.0358389541661
DRL11,OUT013,2527.8860683778857
DRD60,OUT045,2733.7470466431164
FDW14,OUT010,-496.5018025920581
FDL27,OUT010,-798.6910055428361
FDU09,OUT018,696.186460937505
DRH36,OUT027,2696.3252762269367
FDP34,OUT027,3876.0686453325584
FDE04,OUT017,2999.406414404886
FDZ57,OUT027,3593.548592834216
FDF02,OUT010,-250.39363122615805
FDG28,OUT045,3843.0907505890136
NCI31,OUT046,558.1149028570719
FDT43,OUT013,958.7544553427444
FDU20,OUT046,2009.5144606851993
